index,name,platform,rating,release_year
8666,Halo Triple Pack,XB,M,2005
8667,Street Racer,PS,E,1996
8668,Bomberman Land Touch! 2,DS,E,2008
8673,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PSP,NaN,NaN
8677,Kingdom Hearts: Birth by Sleep - Final Mix,PSP,NaN,2011
8679,Yu-Gi-Oh! 5D's: Duel Transer,Wii,NaN,NaN
8681,Toriko: Gourmet Monsters!,3DS,NaN,NaN
8683,The Incredible Hulk: The Pantheon Saga,PS,NaN,NaN
8684,The Idolm@ster 2,PS3,NaN,NaN
8689,Senran Kagura: Sh?jo-tachi no Shinei,3DS,NaN,NaN
8694,Rondo of Swords (US sales),DS,NaN,NaN
8702,Namco Museum Vol.5,PS,E,1997
8703,Courier Crisis,PS,E,1997
8705,Winning Post 3,PS,NaN,NaN
8706,Just Sing!,DS,NaN,NaN
8725,My Baby 3 & Friends,DS,E,2010
8728,Dragon Ball Z: Harukanaru Densetsu (JP sales),DS,NaN,NaN
8737,"Go, Diego, Go! Safari Rescue",DS,E,2007
8739,Pressure Cooker,2600,NaN,1983
8740,Home Run,2600,NaN,1978
8742,Saturn Bomberman,SAT,E,1997
8745,Jikkyou Powerful Pro Yakyuu Portable,PSP,NaN,NaN
8746,Dragon's Lair Trilogy,Wii,NaN,NaN
8753,Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,NaN,NaN
8756,Doctor Who: Evacuation Earth,DS,NaN,NaN
8760,Theatrhythm Dragon Quest,3DS,NaN,2015
8761,Streak: Hoverboard Racing,PS,E,1998
8772,Amagami,PSP,NaN,2009
8773,Jikkyou Powerful Pro Yakyuu 2009,PS2,NaN,NaN
8776,Kidou Senkan Nadesico,SAT,NaN,NaN
8788,The Fairly Odd Parents: Clash with the Anti-World,GBA,NaN,NaN
8792,The Amazing Spider-Man (Console Version),Wii,NaN,NaN
8795,Gundam Breaker 2,PSV,NaN,2014
8799,Jikkyou Powerful Pro Yakyuu 2012,PSP,NaN,NaN
8801,All Japan Pro Wrestling featuring Virtua,SAT,NaN,NaN
8804,Rudra no Hihou,SNES,NaN,NaN
8815,Kowloon's Gate,PS,NaN,NaN
8820,3rd Super Robot Wars Z: Tengoku-Hen,PS3,NaN,NaN
8821,Suzumiya Haruhi no Yakusoku,PSP,NaN,NaN
8825,World League Soccer,SNES,NaN,NaN
8834,The Oregon Trail,Wii,NaN,NaN
8836,Pokémon: Johto Photo Finish: Game Boy Advance Video,GBA,NaN,NaN
8840,J-League Victory Goal,SAT,NaN,NaN
8842,Countdown: The Game,DS,NaN,NaN
8843,Spongebob Squarepants / Fairly Odd Parents Double Pack,GBA,NaN,NaN
8844,Pro Baseball Spirits 2015,PS3,NaN,NaN
8849,Derby Stallion 64,N64,NaN,NaN
8850,Doraemon 3: Nobi Dai no Machi SOS!,N64,NaN,NaN
8858,Kids Learn Math: A+ Edition,DS,NaN,NaN
8867,Pro Yaky? Spirits 6,PS3,NaN,NaN
8873,Chessmaster II,PS,E,1999
8877,Winning Post 4,PS,NaN,NaN
8882,Strawberry Shortcake: Game Boy Advance Video Volume 1,GBA,NaN,NaN
8892,Mobile Suit Gundam Side Story III: Sabakareshi Mono,SAT,NaN,NaN
8893,Super Street Fighter II,GEN,NaN,1994
8894,Deponia,PC,NaN,2012
8896,Battle Stadium D.O.N,PS2,NaN,NaN
8901,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS,NaN,NaN
8903,Power Pro Kun Pocket 9,DS,NaN,NaN
8906,Sumikko Gurashi: Omise Hajimerundesu,3DS,NaN,NaN
8914,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,NaN,NaN
8923,Yakuza: Ishin,PS4,NaN,NaN
8927,Mobile Suit Gundam: Perfect One Year War,PS,NaN,NaN
8931,We Dance,Wii,NaN,NaN
8933,DrumMania,PS2,NaN,NaN
8934,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,3DS,NaN,NaN
8935,Yu-Gi-Oh! Nightmare Troubadour (US sales),DS,NaN,NaN
8937,Tamagotchi no Narikiri Channel,DS,NaN,NaN
8939,Power Pro Kun Pocket 1+2,GBA,NaN,NaN
8942,Blazing Dragons,PS,E,1996
8948,Shin Megami Tensei: Devil Summoner - Soul Hackers,PS,NaN,NaN
8949,Shin Chan: ¡Aventuras de Cine!,DS,NaN,NaN
8954,Tamagotchi Collection,DS,NaN,NaN
8960,Barbie Superpack: Secret Agent / Groovy Games,GBA,NaN,NaN
8963,Dance Dance Revolution (North America),PS,NaN,NaN
8970,MotoGP 2: Ultimate Racing Technology,PS2,NaN,NaN
8973,Dragon Ball Z: Idainaru Dragon Ball Densetsu,SAT,NaN,1996
8974,Sonic Advance & Sonic Pinball Party Combo Pack,GBA,NaN,NaN
8976,Making History: The Great War,Wii,NaN,2015
8978,Wizardry VII: Gadeia no Houshu,PS,NaN,NaN
8985,Tamagotchi no Appare! Niji Venture,DS,NaN,NaN
8992,Derby Stallion Gold,3DS,NaN,NaN
8995,Tennis no Oji-Sama: Aim at The Victory!,GBA,NaN,NaN
9000,"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,NaN,NaN
9007,Sakura Wars GB,GB,NaN,NaN
9008,Shining Force CD,SCD,E,1995
9013,Okaeri! Chibi-Robo! Happy Richie Oosouji,DS,NaN,NaN
9018,Super Robot Taisen OG Saga: Endless Frontier (JP sales),DS,NaN,NaN
9019,Sengoku Musou 3 Empires,PS3,NaN,NaN
9020,Thunder Truck Rally,PS,E,1997
9024,Famista Returns,3DS,NaN,NaN
9029,Iron & Blood,PS,E,1996
9042,Kenka Banchou 5: Otoko no Housoku,PSP,NaN,NaN
9044,Doshin the Giant,GC,NaN,2002
9045,Star Ocean: Blue Sphere,GB,NaN,2001
9046,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,NaN,NaN
9048,Kamen Rider Ryuki,PS,NaN,NaN
9049,Front Mission Alternative,PS,NaN,1997
9050,World Championship Poker: Howard Lederer - All In,PSP,NaN,NaN
9055,Power Stone,DC,T,1999
9057,Uta no * Prince-Sama: Repeat,PSP,NaN,NaN
9058,Senran Kagura Burst: Guren no Sh?jo-tachi,3DS,NaN,NaN
9061,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,NaN,NaN
9062,Gundam Breaker 2,PS3,NaN,2014
9063,.hack//Link,PSP,NaN,NaN
9071,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,DS,NaN,2010
9072,Mary-Kate and Ashley: Winners Circle,PS,E,2001
9073,Jewel Quest Solitaire,DS,NaN,2009
9075,OutRun 2,XB,E,2004
9081,Soukaigi,PS,NaN,NaN
9085,Xevious 3D/G+,PS,NaN,NaN
9088,Shonen Jump's Shaman King: Master of Spirits,GBA,NaN,NaN
9095,Krull,2600,NaN,1983
9097,Yu-Gi-Oh! Monster Capture GB,GB,NaN,NaN
9103,Naruto Shippuden: Ninja Destiny 3,DS,NaN,NaN
9115,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,NaN,NaN
9118,Naruto RPG 2: Chidori vs Rasengan,DS,NaN,NaN
9119,Our House Party!,Wii,NaN,NaN
9121,Project V6,PS,NaN,NaN
9125,Akiba's Trip,PSP,NaN,NaN
9127,Bravo Air Race,PS,E,1997
9129,Gundam: The Battle Master,PS,NaN,1997
9134,¡Shin Chan Flipa en colores!,DS,NaN,NaN
9141,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,NaN,NaN
9154,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,NaN,NaN
9155,Eternal Eyes,PS,E,2001
9161,Gallop & Ride!,Wii,NaN,NaN
9162,Epidemic,PS,E,1996
9167,Monster Hunter Diary: Poka Poka Airou Village DX,3DS,NaN,NaN
9169,NCAA Basketball Final Four 97,PS,E,1997
9184,Detective Barbie: The Mystery Cruise,PS,NaN,NaN
9185,Jim Henson's the Muppets: On With the Show!,GBA,NaN,NaN
9186,Desire,SAT,NaN,1997
9188,Pro Yaky? Spirits 2014,PS3,NaN,NaN
9191,Frank Thomas Big Hurt Baseball,PS,E,1996
9192,Power Pro Kun Pocket 8,DS,NaN,NaN
9201,The King of Fighters '94 (CD),NG,NaN,NaN
9211,Jikkyou Powerful Pro Yakyuu Wii,Wii,NaN,NaN
9217,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,NaN,NaN
9219,Space Venus starring Morning Musume,PS2,NaN,2001
9220,To Heart,PS,NaN,1997
9221,Let's Cheer,X360,NaN,NaN
9222,RockMan & Forte,SNES,NaN,NaN
9223,Doukyuusei,TG16,NaN,NaN
9225,Dragon Age: Origins - Ultimate Edition,PC,NaN,2010
9234,Farming Simulator 2012,3DS,NaN,NaN
9236,Pro Yakyuu Netsu Star 2006,PS2,NaN,NaN
9238,Cyber Sled,PS,E,1995
9239,Puyo Puyo!! 20th Anniversary,DS,NaN,2011
9244,Daytona USA Championship Circuit Edition,SAT,E,1996
9246,SNK vs. Capcom: The Match of the Millennium,PS2,T,1999
9248,Paws & Claws: Pet Vet 2,DS,NaN,NaN
9249,Ape Escape Academy (jp sales),PSP,NaN,NaN
9253,Houshinengi,PS,NaN,NaN
9254,7th Dragon,DS,NaN,2009
9258,LEGO Island Xtreme Stunts,GBA,NaN,NaN
9259,Shining Resonance,PS3,NaN,2014
9263,World Soccer Winning Eleven 9 Bonus Pack,PS2,NaN,NaN
9268,Lips: I Love The 80s,X360,NaN,NaN
9275,Interactive Sampler Disc 6,PS,NaN,NaN
9276,Shinobido 2: Tales of the Ninja,PSV,NaN,NaN
9278,Kamen Rider Battle: Ganbaride,DS,NaN,NaN
9304,Queen's Gate: Spiral Chaos,PSP,NaN,NaN
9305,Nayuta no Kiseki,PSP,NaN,2012
9319,Nobunaga no Yabou: Tendou,PS3,NaN,NaN
9321,Medalot 7,3DS,NaN,NaN
9325,Suzumiya Haruhi no Tomadoi,PS2,NaN,2008
9326,International Cricket 2010,X360,NaN,2010
9327,GoldenEye 007 (2010),DS,NaN,NaN
9332,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion,PS2,NaN,NaN
9334,Rurouni Kenshin: Enjou! Kyoto Rinne,PS2,NaN,NaN
9337,Suikoden: Tsumugareshi Hyakunen no Toki,PSP,NaN,NaN
9340,Shonen Jump's One Piece: Grand Battle,PS2,NaN,NaN
9344,Pro Yaky? Spirits 6,PS2,NaN,NaN
9346,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,DS,NaN,NaN
9348,Sentou Kokka Air Land Battle,PS,NaN,NaN
9350,Attack on Titan (KOEI),PSV,NaN,NaN
9351,NTRA Breeders' Cup World Thoroughbred Championships,PS2,NaN,NaN
9367,Pro Baseball Spirits 2015,PSV,NaN,NaN
9371,Kurt Warner's Arena Football Unleashed,PS,NaN,NaN
9375,Suite PreCure: Melody Collection,DS,NaN,NaN
9383,Castrol Honda Superbike Racing,PS,E,2000
9390,Adventures to Go!,PSP,NaN,NaN
9395,Ken to Mahou to Gakuen Mono. 3,PSP,NaN,NaN
9396,The Flintstones: Bedrock Bowling,PS,NaN,NaN
9404,Shining Force III,SAT,T,1998
9405,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PSP,NaN,NaN
9406,Tales of the Heroes: Twin Brave,PSP,NaN,2012
9408,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,DS,NaN,NaN
9410,Euro Truck Simulator 2,PC,NaN,2013
9412,Super Robot Wars BX,3DS,NaN,NaN
9418,Winning Post 5,PS2,NaN,NaN
9420,Lord of the Rings: Tactics,PSP,T,2005
9422,The Oregon Trail,3DS,NaN,NaN
9434,Wantame Music Channel: Doko Demo Style,DS,NaN,NaN
9438,Soccer Tsuku DS: World Challenge 2010,DS,NaN,NaN
9445,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,3DS,NaN,NaN
9448,Amagami,PS2,NaN,2009
9451,The IdolM@ster: One for All,PS3,NaN,NaN
9452,Fire ProWrestling,GBA,NaN,NaN
9453,Eternal Poison (JP sales),PS2,NaN,NaN
9458,Romance of the Three Kingdoms IV: Wall of Fire,PS,E,1996
9459,Illusion of Gaia,SNES,NaN,1994
9472,Grand Knights History,PSP,NaN,NaN
9474,Harvest Moon DS (jp sales),DS,NaN,NaN
9475,Castlevania: Legacy of Darkness,N64,T,1999
9476,Sin and Punishment,N64,NaN,2000
9487,RealSports Volleyball,2600,NaN,1982
9500,Last Bronx,SAT,T,1997
9504,Momotaro Douchuuki,SAT,NaN,NaN
9508,Family Fortunes,Wii,NaN,2009
9515,Pop'n Music Portable,PSP,NaN,NaN
9516,Nintendo Puzzle Collection,GC,NaN,2003
9522,Peppa Pig: Fun and Games,Wii,NaN,2010
9525,Walt Disney Pictures Presents: The Wild,GBA,NaN,NaN
9528,Metal Max 3,DS,NaN,NaN
9530,Puyo Puyo!! 20th Anniversary,3DS,NaN,2011
9532,Namco Soccer Prime Goal,PS,NaN,1995
9534,Monster Hunter Frontier Online,X360,NaN,NaN
9538,Assassination Classroom: Grand Siege on Kuro-sensei,3DS,NaN,NaN
9543,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,PS2,NaN,NaN
9544,Mystic Ark,SNES,NaN,1995
9553,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,NaN,NaN
9557,Under Night In-Birth,PS3,NaN,2012
9565,Tamagotchi no Pichi Pichi Omisecchi,DS,NaN,NaN
9566,Shining Wind,PS2,NaN,2007
9571,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,GBA,NaN,NaN
9575,Assault: Retribution,PS,T,1998
9576,Sengoku Basara 3 Utage,Wii,NaN,2011
9587,Nobunaga no Yabou: Ranseiki,PS2,NaN,NaN
9588,Derby Stallion Advance,GBA,NaN,NaN
9589,The X-Factor,PS3,NaN,NaN
9592,TOCA Race Driver 2: Ultimate Racing Simulator,XB,NaN,NaN
9595,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,NaN,NaN
9596,World Cup Golf: Professional Edition,PS,NaN,NaN
9598,Black Dawn,PS,T,1996
9599,428: Fuusa Sareta Shibuya de,Wii,NaN,NaN
9606,Gungnir: Mayari no Gunshin to Eiyuu Sensou,PSP,NaN,NaN
9609,Fuse (Insomniac),X360,NaN,NaN
9610,WipeOut 3 The Game,WiiU,NaN,NaN
9611,7th Dragon 2020-II,PSP,NaN,2013
9612,Doukyuusei 2,SAT,NaN,NaN
9613,Aikatsu! 365 Idol Days,3DS,NaN,NaN
9617,SBK 2011: FIM Superbike World Championship,PS3,NaN,2011
9620,Little Battlers eXperience: Wars,3DS,NaN,NaN
9628,Yu-Gi-Oh! GX: Tag Force,PSP,E,2006
9632,Detana TwinBee Yahho! Deluxe Pack,SAT,NaN,NaN
9633,Last Ranker,PSP,NaN,NaN
9639,Power Pro Kun Pocket 13,DS,NaN,NaN
9644,World Soccer Winning Eleven 2002,PS,NaN,NaN
9645,Actua Tennis,PS,NaN,2000
9648,Sonic Jam,SAT,E,1997
9649,Puella Magi Madoka Magica Portable,PSP,NaN,NaN
9650,Peter Jacobsen's Golden Tee Golf,PS,NaN,NaN
9655,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,SAT,NaN,1998
9659,High Velocity: Mountain Racing Challenge,SAT,E,1995
9661,Capcom vs. SNK 2: Millionaire Fighting 2001,DC,NaN,NaN
9662,Criticom,PS,T,1995
9665,SCORE International Baja 1000: The Official Game,X360,NaN,NaN
9673,Clock Tower: The First Fear,PS,NaN,NaN
9675,Kidou Senshi Gundam Seed Battle Destiny,PSV,NaN,NaN
9676,Diner Dash: Sizzle & Serve,PSP,E,2007
9678,"Kilari: Na-san, Mon Meilleur Ami",DS,NaN,NaN
9680,Ochaken no Heya DS,DS,NaN,NaN
9681,Fire ProWrestling S: 6Men Scramble,SAT,NaN,NaN
9684,Gundam Battle Royale,PSP,NaN,NaN
9685,F1 2016 (Codemasters),XOne,NaN,NaN
9688,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,NaN,NaN
9691,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",PS2,NaN,NaN
9695,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3DS,NaN,NaN
9697,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,DS,NaN,NaN
9702,Wild ARMs 5 (jp sales),PS2,NaN,NaN
9704,Colony Wars III: Red Sun,PS,E,2000
9705,Magic: The Gathering - Battlemage,PS,T,1997
9708,James Bond 007: Legends,WiiU,NaN,NaN
9710,The King of Fighters '94,NG,NaN,NaN
9711,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,NaN,NaN
9712,All Kamen Rider: Rider Generation,DS,NaN,NaN
9713,The King of Fighters '98 Ultimate Match,PS2,NaN,NaN
9718,MotoGP 3 - Official Game of MotoGP,PS2,NaN,NaN
9722,Gundam Breaker 3,PSV,NaN,2016
9728,SingStar Vol. 3,PS3,NaN,NaN
9730,My Fitness Coach: Club,PS3,NaN,NaN
9732,Eyeshield 21: Max Devil Power,DS,NaN,NaN
9733,Summon Night 3,PSP,NaN,2012
9738,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,NaN,NaN
9739,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,NaN,NaN
9740,San Goku Shi V,SAT,NaN,NaN
9742,Go! Sudoku,PSP,E,2006
9743,Daikaijyuu Monogatari II,SNES,NaN,NaN
9747,Gundam Memories: Tatakai no Kioku,PSP,NaN,NaN
9749,Kaijuu Busters,DS,NaN,NaN
9754,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,SAT,NaN,NaN
9756,Mobile Suit Gundam Side Story: Missing Link,PS3,NaN,NaN
9761,Saru! Get You! Million Monkeys,PS2,NaN,NaN
9769,Medarot DS: Kabuto / Kuwagata Ver.,DS,NaN,NaN
9772,Making History: The Great War,PSP,NaN,2015
9782,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,DS,NaN,NaN
9783,The God of War Trilogy,PS3,NaN,NaN
9787,Ecco the Dolphin,GEN,NaN,1993
9788,Solitaire & Mahjong,Wii,E,2009
9795,Harvest Moon 2 GBC,GB,NaN,1999
9804,McDROID,Wii,NaN,2014
9807,Gallop Racer 2000,PS,NaN,NaN
9811,Macross Triangle Frontier,PSP,NaN,NaN
9818,Backyard Sports Football: Rookie Rush,Wii,NaN,NaN
9819,Transformers: War for Cybertron -- Decepticons,DS,E10+,2010
9821,Densha De Go! 64,N64,NaN,NaN
9828,PBR: Out of the Chute,Wii,NaN,2008
9833,Dragon Quest Builders: Revive Alefgard,PS3,NaN,NaN
9835,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,GBA,NaN,NaN
9837,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,PSP,NaN,NaN
9839,Fate/Extra CCC,PSP,NaN,NaN
9842,MTV Sports: Pure Ride,PS,T,2000
9843,Burning Road,PS,E,1996
9846,Slayers,SNES,NaN,1994
9847,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,DS,NaN,NaN
9849,Backyard Sports Football: Rookie Rush,X360,NaN,NaN
9850,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,GBA,NaN,NaN
9851,Famicom Mini: TwinBee,GBA,NaN,NaN
9860,Jikkyou Powerful Pro Yakyuu 8 Ketteiban,PS2,NaN,NaN
9873,Medarot 4: Kabuto / Kuwagata Version,GB,NaN,NaN
9877,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,NaN,NaN
9881,One Piece: Super Grand Battle! X,3DS,NaN,NaN
9889,Uta no * Prince-Sama: All Star,PSP,NaN,NaN
9890,HardBall 5,PS,E,1996
9892,MLB Inside Pitch 2003,XB,NaN,NaN
9893,Jikkyou Powerful Pro Yakyuu 2014,PSV,NaN,NaN
9900,A.C.E.: Another Century's Episode Portable,PSP,NaN,NaN
9903,Jikkyou Powerful Pro Yakyuu 9,GC,NaN,NaN
9908,Petz Puppyz & Kittenz,DS,NaN,NaN
9913,SD Gundam G Generation-F.I.F,PS,NaN,NaN
9914,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,NaN,NaN
9923,Harukanaru Augusta 2: Masters,SNES,NaN,NaN
9926,Love Live! School Idol Paradise,PSV,NaN,NaN
9930,Mobil 1 Rally Championship,PS,E,2000
9932,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,NaN,NaN
9945,Hanagumi Taisen Columns,SAT,NaN,1997
9952,Power Pro Kun Pocket 14,DS,NaN,NaN
9954,Jikkyou Powerful Pro Baseball 2016,PS3,NaN,NaN
9956,After Hours Athletes,PS3,NaN,NaN
9957,UN Squadron,SNES,NaN,1991
9958,Tecmo Super Bowl,PS,NaN,1991
9961,Lunar 2: Eternal Blue,SAT,NaN,NaN
9962,NHL Powerplay '96,PS,E,1996
9966,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,X360,E,2005
9967,Stolen Song,PS,NaN,NaN
9969,Yattaman DS: BikkuriDokkiri Daisakusen da Koron,DS,NaN,NaN
9974,DEATH NOTE: Kira Game,DS,NaN,NaN
9976,Sengoku Cyber: Fujimaru Jigokuhen,PS,NaN,NaN
9977,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,PS2,NaN,NaN
9980,Dorabase 2: Nettou Ultra Stadium,DS,NaN,NaN
9982,Center Ring Boxing,SAT,E,1995
9998,DOA 2: Dead or Alive 2 Hardcore,PS2,NaN,NaN
10000,Fuse (Insomniac),PS3,NaN,NaN
10004,Nobunaga no Yabou: Tenshoki,SAT,NaN,NaN
10016,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,NaN,NaN
10017,Melty Blood: Act Cadenza,PS2,NaN,2006
10022,Doukoku Shoshite...,SAT,NaN,NaN
10025,Taiko Drum Master: Tokumori!,WiiU,NaN,NaN
10035,Pocket Soccer League: Calciobit,3DS,NaN,NaN
10039,Heart Catch PreCure! Oshare Collection,DS,NaN,NaN
10057,Shinseiki Evangelion: Koutetsu no Girlfriend,PS,NaN,NaN
10058,Shin Sangoku Musou: Multi Raid 2,PSP,NaN,NaN
10079,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,NaN,NaN
10080,Mass Destruction,PS,T,1997
10081,Shinseiki Evangelion: Koutetsu no Girlfriend,SAT,NaN,NaN
10088,Queen's Blade: Spiral Chaos,PSP,NaN,NaN
10090,Jikkyou Powerful Pro Yakyuu '95,PS,NaN,NaN
10093,Sega Touring Car Championship,SAT,E,1997
10095,Zangeki no Reginleiv,Wii,NaN,2010
10097,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2,NaN,NaN
10098,My SAT Coach with The Princeton Review,DS,NaN,NaN
10103,Funky Barn,3DS,NaN,NaN
10104,Transformer: Rise of the Dark Spark,PS3,NaN,NaN
10106,Pro Yaky? Spirits 5,PS3,NaN,NaN
10109,Metal Slug 4 & 5,PS2,T,2005
10115,J-League Winning Eleven 9: Asia Championship,PS2,NaN,NaN
10118,Transformer: Rise of the Dark Spark,XOne,NaN,NaN
10123,To Heart 2: Dungeon Travelers,PSP,NaN,2015
10127,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT,NaN,NaN
10129,Kousoku Card Battle: Card Hero,DS,NaN,NaN
10132,Tokimeki Memorial: Girl's Side 2nd Season,DS,NaN,NaN
10133,Disney's Peter Pan: Return to Never Land,GBA,NaN,NaN
10135,The Fairly Odd Parents: Breakin Da Rules,XB,NaN,NaN
10154,Mobile Suit Gundam: MS Sensen 0079,Wii,NaN,NaN
10160,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,NaN,NaN
10169,Maximum Force,PS,M,1997
10179,Brave Story: New Traveler (US sales),PSP,NaN,NaN
10182,Tales of Phantasia (PS1 & PSP Versions),PSP,NaN,NaN
10183,Kouchuu Ouja Mushi King: Super Collection,DS,NaN,NaN
10188,PriPara Mezase! Idol Grand Prix No.1!,3DS,NaN,NaN
10192,Soma Bringer,DS,NaN,2008
10193,Paws & Claws Pet Vet: Australian Adventures,DS,E,2008
10194,Shin Sangoku Musou 6 Special,PSP,NaN,NaN
10195,Go! Sudoku (JP sales),PSP,NaN,NaN
10203,Lunacy,SAT,E,1997
10207,Nuclear Strike 64,N64,NaN,NaN
10221,Frontier Gate,PSP,NaN,2011
10222,Higurashi no Naku Koro ni Matsuri,PS2,NaN,NaN
10227,AKB48+Me,3DS,NaN,NaN
10229,Sakura Taisen Hanagumi Tsuushin,SAT,NaN,NaN
10230,Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,NaN,NaN
10237,Outlaw Golf: Nine Holes of Christmas,XB,NaN,NaN
10238,Invizimals: The Lost Tribes,PSP,NaN,2014
10242,Tyco RC: Assault with a Battery,PS,E,2000
10243,Felony 11-79,PS,E,1997
10247,Classic Road,SNES,NaN,NaN
10256,Shining Ark,PSP,NaN,NaN
10258,GiFTPiA,GC,NaN,2003
10259,My Little Sister Can't Be This Cute Portable,PSP,NaN,NaN
10260,Backyard NFL Football '10,X360,NaN,NaN
10265,Winter Heat,SAT,E,1997
10270,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,DS,E,2005
10278,Picross 3D 2,3DS,NaN,NaN
10284,PDC World Championship Darts: Pro Tour,Wii,NaN,2010
10287,Irozuki Tingle no Koi no Balloon Trip,DS,NaN,NaN
10288,Silly Bandz: Play The Craze,DS,NaN,NaN
10290,Final Fantasy I & II,NES,NaN,NaN
10293,Langrisser IV,SAT,NaN,1997
10295,FoxKids.com Micro Maniacs Racing,PS,NaN,NaN
10298,Arcade Party Pak,PS,E,1999
10301,Kotoba no Puzzle: Mojipittan Daijiten,PSP,NaN,NaN
10304,Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,NaN,2006
10306,Railroad Tycoon II,PS,E,2000
10308,Kirarin * Revolution: Kira Kira Idol Audition,DS,NaN,NaN
10310,Ranma 1/2: Akanekodan Teki Hihou,SNES,NaN,NaN
10318,Victory Zone,PS,NaN,NaN
10322,Goal Storm '97,PS,NaN,1997
10327,Pachi-Slot Aruze Oukoku 3,PS,NaN,NaN
10332,Cats & Dogs: The Revenge of Kitty Galore,DS,NaN,NaN
10338,Mega Man Battle Network 5: Double Team DS (JP sales),DS,NaN,NaN
10341,Utawarerumono: Chiriyukusha e no Komoriuta,PS2,NaN,NaN
10344,Hyper Formation Soccer,PS,NaN,NaN
10346,Jupiter Strike,PS,NaN,NaN
10350,Saigo no Yakusoku no Monogatari,PSP,NaN,NaN
10361,Tales of the World: Reve Unitia,3DS,NaN,NaN
10362,Sakura Wars,DC,NaN,2020
10363,Jampack Volume 14 (RP-T),PS2,NaN,NaN
10364,Pro Yakyuu Team o Tsukurou! 2,DS,NaN,NaN
10366,Naruto Shippuden 3D: The New Era,3DS,NaN,2011
10369,Final Fantasy XII International Zodiac Job System,PS2,NaN,2007
10372,Carnage Heart,PS,E,1997
10374,"Grand Theft Auto: Mission Pack #1, London 1969",PS,M,1999
10375,Kamen Rider: Climax Heroes,PS2,NaN,2009
10376,Robotics;Notes,PS3,NaN,NaN
10377,Disney Channel Collection Vol. 1,GBA,NaN,NaN
10380,Virtual Hydlide,SAT,E,1995
10383,Space Invaders,GBA,E,2002
10387,Petz Fashion: Dogz & Catz,DS,NaN,NaN
